"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 07 05:47:27 GMT 2024","Thu Nov 07 05:47:31 GMT 2024","4068","webkit","unilab/UI/desktop/main.spec.ts","","","","Кнопка “вернуться наверх страницы” появляющаяся при скролле на десктопной версии",""
"passed","Thu Nov 07 05:43:21 GMT 2024","Thu Nov 07 05:43:24 GMT 2024","2842","chromium","unilab/UI/desktop/header.spec.ts","","","","Поиск города",""
"passed","Thu Nov 07 05:45:51 GMT 2024","Thu Nov 07 05:45:59 GMT 2024","7952","webkit","unilab/UI/desktop/feedback.spec.ts","","","","отображение подсказки поля ввода номера заказа вопрос доктору",""
"passed","Thu Nov 07 05:45:06 GMT 2024","Thu Nov 07 05:45:09 GMT 2024","3340","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Анимация изменения ширины поля ввода поиска при фокусе в мобильной версии",""
"passed","Thu Nov 07 05:43:24 GMT 2024","Thu Nov 07 05:43:27 GMT 2024","2827","chromium","unilab/UI/desktop/header.spec.ts","","","","Отсутствие результата поиска города",""
"passed","Thu Nov 07 05:47:08 GMT 2024","Thu Nov 07 05:47:13 GMT 2024","5732","webkit","unilab/UI/desktop/header.spec.ts","","","","Переход на страницу результата поиска при нажатии клавиши Enter",""
"passed","Thu Nov 07 05:46:06 GMT 2024","Thu Nov 07 05:46:10 GMT 2024","4132","webkit","unilab/UI/desktop/header.spec.ts","","","","Изменение шапки при скролле",""
"passed","Thu Nov 07 05:43:42 GMT 2024","Thu Nov 07 05:43:45 GMT 2024","2862","chromium","unilab/UI/desktop/header.spec.ts","","","","сокрытие попапа при количестве введенных символов меньше трех",""
"passed","Thu Nov 07 05:43:14 GMT 2024","Thu Nov 07 05:43:17 GMT 2024","2767","chromium","unilab/UI/desktop/header.spec.ts","","","","Отображение меню выбора города",""
"passed","Thu Nov 07 05:42:47 GMT 2024","Thu Nov 07 05:42:51 GMT 2024","3560","chromium","unilab/UI/desktop/feedback.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста оставить отзыв",""
"passed","Thu Nov 07 05:48:24 GMT 2024","Thu Nov 07 05:48:27 GMT 2024","3859","webkit","unilab/UI/mobile/headerMobile.spec.ts","","","","Работа переключателя темной/светлой версии в бургер-меню в мобильной версии",""
"passed","Thu Nov 07 05:45:25 GMT 2024","Thu Nov 07 05:45:33 GMT 2024","7923","webkit","unilab/UI/desktop/collection.spec.ts","","","","Работа кнопки 'в корзину' на странице 'анализы' в списке",""
"passed","Thu Nov 07 05:43:17 GMT 2024","Thu Nov 07 05:43:21 GMT 2024","3771","chromium","unilab/UI/desktop/header.spec.ts","","","","Выбор города",""
"passed","Thu Nov 07 05:48:09 GMT 2024","Thu Nov 07 05:48:17 GMT 2024","8065","webkit","unilab/UI/desktop/product.spec.ts","","","","Работа кнопки 'в корзину' внутри карточки услуги",""
"passed","Thu Nov 07 05:43:00 GMT 2024","Thu Nov 07 05:43:05 GMT 2024","4385","chromium","unilab/UI/desktop/feedback.spec.ts","","","","отображение подсказки поля ввода номера заказа оставить отзыв",""
"passed","Thu Nov 07 05:44:55 GMT 2024","Thu Nov 07 05:44:57 GMT 2024","2784","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Отсутствие скролла страници при открытом бургер-меню в мобильной версии",""
"passed","Thu Nov 07 05:45:40 GMT 2024","Thu Nov 07 05:45:45 GMT 2024","5342","webkit","unilab/UI/desktop/feedback.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста оставить отзыв",""
"passed","Thu Nov 07 05:45:45 GMT 2024","Thu Nov 07 05:45:51 GMT 2024","6353","webkit","unilab/UI/desktop/feedback.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста вопросу доктору",""
"passed","Thu Nov 07 05:44:45 GMT 2024","Thu Nov 07 05:44:45 GMT 2024","87","chromium","unilab/UI/mobile/footerMobile.spec.ts","","","","Работа аккордеона в футтере в мобильной версии",""
"passed","Thu Nov 07 05:48:27 GMT 2024","Thu Nov 07 05:48:30 GMT 2024","2806","webkit","unilab/UI/mobile/headerMobile.spec.ts","","","","Отсутствие скролла страници при открытом бургер-меню в мобильной версии",""
"passed","Thu Nov 07 05:43:10 GMT 2024","Thu Nov 07 05:43:14 GMT 2024","3923","chromium","unilab/UI/desktop/header.spec.ts","","","","Анимация изменения ширины поля ввода поиска при фокусе в десктопной версии",""
"passed","Thu Nov 07 05:42:55 GMT 2024","Thu Nov 07 05:43:00 GMT 2024","5061","chromium","unilab/UI/desktop/feedback.spec.ts","","","","отображение подсказки поля ввода номера заказа вопрос доктору",""
"passed","Thu Nov 07 05:46:49 GMT 2024","Thu Nov 07 05:46:54 GMT 2024","5037","webkit","unilab/UI/desktop/header.spec.ts","","","","Отображение попапа результатов поиска при количестве введенных символов больше двух",""
"passed","Thu Nov 07 05:44:48 GMT 2024","Thu Nov 07 05:44:51 GMT 2024","2804","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Закрытие бургер-меню в мобильной версии",""
"passed","Thu Nov 07 05:45:33 GMT 2024","Thu Nov 07 05:45:40 GMT 2024","6212","webkit","unilab/UI/desktop/collection.spec.ts","","","","Работа кнопки 'в корзину' на странице 'мед услуги' в списке",""
"passed","Thu Nov 07 05:43:05 GMT 2024","Thu Nov 07 05:43:07 GMT 2024","2804","chromium","unilab/UI/desktop/header.spec.ts","","","","Изменение шапки при скролле",""
"passed","Thu Nov 07 05:43:45 GMT 2024","Thu Nov 07 05:43:48 GMT 2024","2873","chromium","unilab/UI/desktop/header.spec.ts","","","","Сокрытие попапа результата поиска при клике во вне попапа",""
"passed","Thu Nov 07 05:44:45 GMT 2024","Thu Nov 07 05:44:48 GMT 2024","2756","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Открытие бургер-меню в мобильной версии",""
"failed","Thu Nov 07 05:48:00 GMT 2024","Thu Nov 07 05:48:08 GMT 2024","8679","webkit","unilab/UI/desktop/main.spec.ts","","","","кнопки переключение слайдов на главной странице",""
"passed","Thu Nov 07 05:46:54 GMT 2024","Thu Nov 07 05:46:59 GMT 2024","4988","webkit","unilab/UI/desktop/header.spec.ts","","","","негативное Отображение попапа результатов поиска",""
"passed","Thu Nov 07 05:43:07 GMT 2024","Thu Nov 07 05:43:10 GMT 2024","3020","chromium","unilab/UI/desktop/header.spec.ts","","","","Скрытие попапа при клике на оверлей",""
"passed","Thu Nov 07 05:46:36 GMT 2024","Thu Nov 07 05:46:40 GMT 2024","4070","webkit","unilab/UI/desktop/header.spec.ts","","","","Отсутствие результата поиска города",""
"passed","Thu Nov 07 05:47:13 GMT 2024","Thu Nov 07 05:47:17 GMT 2024","4107","webkit","unilab/UI/desktop/main.spec.ts","","","","Отображение попапа согласия на использование кук при не установленных куках",""
"passed","Thu Nov 07 05:43:27 GMT 2024","Thu Nov 07 05:43:29 GMT 2024","2912","chromium","unilab/UI/desktop/header.spec.ts","","","","Сброс результатов поиска города при закрытии попапа выбора города",""
"passed","Thu Nov 07 05:42:51 GMT 2024","Thu Nov 07 05:42:55 GMT 2024","4567","chromium","unilab/UI/desktop/feedback.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста вопросу доктору",""
"passed","Thu Nov 07 05:43:29 GMT 2024","Thu Nov 07 05:43:32 GMT 2024","2984","chromium","unilab/UI/desktop/header.spec.ts","","","","Отображение меню Для слабовидящих для десктопной версии",""
"passed","Thu Nov 07 05:48:18 GMT 2024","Thu Nov 07 05:48:21 GMT 2024","2817","webkit","unilab/UI/mobile/headerMobile.spec.ts","","","","Открытие бургер-меню в мобильной версии",""
"passed","Thu Nov 07 05:45:59 GMT 2024","Thu Nov 07 05:46:06 GMT 2024","6139","webkit","unilab/UI/desktop/feedback.spec.ts","","","","отображение подсказки поля ввода номера заказа оставить отзыв",""
"passed","Thu Nov 07 05:43:37 GMT 2024","Thu Nov 07 05:43:42 GMT 2024","4689","chromium","unilab/UI/desktop/header.spec.ts","","","","негативное Отображение попапа результатов поиска",""
"passed","Thu Nov 07 05:46:10 GMT 2024","Thu Nov 07 05:46:15 GMT 2024","5561","webkit","unilab/UI/desktop/header.spec.ts","","","","Скрытие попапа при клике на оверлей",""
"passed","Thu Nov 07 05:43:32 GMT 2024","Thu Nov 07 05:43:37 GMT 2024","4908","chromium","unilab/UI/desktop/header.spec.ts","","","","Отображение попапа результатов поиска при количестве введенных символов больше двух",""
