"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 07 22:44:08 GMT 2024","Thu Nov 07 22:44:10 GMT 2024","2719","webkit","unilab/UI/mobile/headerMobile.spec.ts","","","","Открытие бургер-меню в мобильной версии",""
"passed","Thu Nov 07 22:38:56 GMT 2024","Thu Nov 07 22:38:59 GMT 2024","3312","chromium","unilab/UI/desktop/feedback.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста оставить отзыв",""
"passed","Thu Nov 07 22:42:35 GMT 2024","Thu Nov 07 22:42:41 GMT 2024","5964","webkit","unilab/UI/desktop/header.spec.ts","","","","Отображение попапа результатов поиска при количестве введенных символов больше двух",""
"passed","Thu Nov 07 22:38:52 GMT 2024","Thu Nov 07 22:38:56 GMT 2024","3874","chromium","unilab/UI/desktop/collection.spec.ts","","","","Работа кнопки 'в корзину' на странице 'мед услуги' в списке",""
"passed","Thu Nov 07 22:40:41 GMT 2024","Thu Nov 07 22:40:46 GMT 2024","4484","chromium","unilab/UI/desktop/product.spec.ts","","","","Работа кнопки 'в корзину' внутри карточки услуги",""
"passed","Thu Nov 07 22:41:55 GMT 2024","Thu Nov 07 22:42:01 GMT 2024","5239","webkit","unilab/UI/desktop/header.spec.ts","","","","Скрытие попапа при клике на оверлей",""
"passed","Thu Nov 07 22:40:08 GMT 2024","Thu Nov 07 22:40:11 GMT 2024","2669","chromium","unilab/UI/desktop/main.spec.ts","","","","загрузка изображение слайдов",""
"passed","Thu Nov 07 22:44:17 GMT 2024","Thu Nov 07 22:44:20 GMT 2024","2731","webkit","unilab/UI/mobile/headerMobile.spec.ts","","","","Отсутствие скролла страници при открытом бургер-меню в мобильной версии",""
"passed","Thu Nov 07 22:39:03 GMT 2024","Thu Nov 07 22:39:08 GMT 2024","4716","chromium","unilab/UI/desktop/feedback.spec.ts","","","","отображение подсказки поля ввода номера заказа вопрос доктору",""
"passed","Thu Nov 07 22:42:50 GMT 2024","Thu Nov 07 22:42:54 GMT 2024","4139","webkit","unilab/UI/desktop/header.spec.ts","","","","Сокрытие попапа результата поиска при клике во вне попапа",""
"passed","Thu Nov 07 22:44:00 GMT 2024","Thu Nov 07 22:44:07 GMT 2024","6922","webkit","unilab/UI/desktop/product.spec.ts","","","","Работа кнопки 'в корзину' внутри карточки услуги",""
"passed","Thu Nov 07 22:40:52 GMT 2024","Thu Nov 07 22:40:56 GMT 2024","4126","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Работа переключателя темной/светлой версии в бургер-меню в мобильной версии",""
"passed","Thu Nov 07 22:42:31 GMT 2024","Thu Nov 07 22:42:35 GMT 2024","4075","webkit","unilab/UI/desktop/header.spec.ts","","","","Отображение меню Для слабовидящих для десктопной версии",""
"passed","Thu Nov 07 22:44:13 GMT 2024","Thu Nov 07 22:44:17 GMT 2024","3667","webkit","unilab/UI/mobile/headerMobile.spec.ts","","","","Работа переключателя темной/светлой версии в бургер-меню в мобильной версии",""
"passed","Thu Nov 07 22:44:08 GMT 2024","Thu Nov 07 22:44:08 GMT 2024","88","webkit","unilab/UI/mobile/footerMobile.spec.ts","","","","Работа аккордеона в футтере в мобильной версии",""
"passed","Thu Nov 07 22:42:54 GMT 2024","Thu Nov 07 22:43:00 GMT 2024","5669","webkit","unilab/UI/desktop/header.spec.ts","","","","Переход на страницу результата поиска при нажатии клавиши Enter",""
"passed","Thu Nov 07 22:41:11 GMT 2024","Thu Nov 07 22:41:18 GMT 2024","6908","webkit","unilab/UI/desktop/collection.spec.ts","","","","Работа кнопки 'в корзину' на странице 'анализы' в списке",""
"passed","Thu Nov 07 22:42:41 GMT 2024","Thu Nov 07 22:42:46 GMT 2024","4859","webkit","unilab/UI/desktop/header.spec.ts","","","","негативное Отображение попапа результатов поиска",""
"passed","Thu Nov 07 22:39:52 GMT 2024","Thu Nov 07 22:39:55 GMT 2024","2839","chromium","unilab/UI/desktop/header.spec.ts","","","","Сокрытие попапа результата поиска при клике во вне попапа",""
"passed","Thu Nov 07 22:41:25 GMT 2024","Thu Nov 07 22:41:31 GMT 2024","5861","webkit","unilab/UI/desktop/feedback.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста оставить отзыв",""
"passed","Thu Nov 07 22:42:11 GMT 2024","Thu Nov 07 22:42:17 GMT 2024","5934","webkit","unilab/UI/desktop/header.spec.ts","","","","Выбор города",""
"passed","Thu Nov 07 22:42:07 GMT 2024","Thu Nov 07 22:42:11 GMT 2024","3979","webkit","unilab/UI/desktop/header.spec.ts","","","","Отображение меню выбора города",""
"passed","Thu Nov 07 22:39:37 GMT 2024","Thu Nov 07 22:39:40 GMT 2024","2730","chromium","unilab/UI/desktop/header.spec.ts","","","","Отображение меню Для слабовидящих для десктопной версии",""
"passed","Thu Nov 07 22:39:40 GMT 2024","Thu Nov 07 22:39:45 GMT 2024","4710","chromium","unilab/UI/desktop/header.spec.ts","","","","Отображение попапа результатов поиска при количестве введенных символов больше двух",""
"passed","Thu Nov 07 22:39:34 GMT 2024","Thu Nov 07 22:39:37 GMT 2024","3003","chromium","unilab/UI/desktop/header.spec.ts","","","","Сброс результатов поиска города при закрытии попапа выбора города",""
"passed","Thu Nov 07 22:44:10 GMT 2024","Thu Nov 07 22:44:13 GMT 2024","2774","webkit","unilab/UI/mobile/headerMobile.spec.ts","","","","Закрытие бургер-меню в мобильной версии",""
"passed","Thu Nov 07 22:38:47 GMT 2024","Thu Nov 07 22:38:51 GMT 2024","4236","chromium","unilab/UI/desktop/collection.spec.ts","","","","Работа кнопки 'в корзину' на странице 'анализы' в списке",""
