"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 26 05:43:07 GMT 2024","Tue Nov 26 05:43:09 GMT 2024","2680","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Отсутствие скролла страници при открытом бургер-меню в мобильной версии",""
"passed","Tue Nov 26 05:43:18 GMT 2024","Tue Nov 26 05:43:21 GMT 2024","3158","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Анимация изменения ширины поля ввода поиска при фокусе в мобильной версии",""
"passed","Tue Nov 26 05:43:25 GMT 2024","Tue Nov 26 05:43:29 GMT 2024","4441","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Выбор города в мобильной версии",""
"passed","Tue Nov 26 05:42:05 GMT 2024","Tue Nov 26 05:42:08 GMT 2024","3515","chromium","unilab/UI/desktop/questionDoctor.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста вопросу доктору",""
"passed","Tue Nov 26 05:41:10 GMT 2024","Tue Nov 26 05:41:13 GMT 2024","2652","chromium","unilab/UI/desktop/header.spec.ts","","","","Отображение меню Для слабовидящих для десктопной версии",""
"passed","Tue Nov 26 05:41:46 GMT 2024","Tue Nov 26 05:41:49 GMT 2024","2793","chromium","unilab/UI/desktop/home.spec.ts","","","","Проверка точек слайдов на главной странице",""
"passed","Tue Nov 26 05:43:21 GMT 2024","Tue Nov 26 05:43:25 GMT 2024","3487","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Отображение меню выбора города в мобильной версии",""
"passed","Tue Nov 26 05:40:48 GMT 2024","Tue Nov 26 05:40:51 GMT 2024","3178","chromium","unilab/UI/desktop/header.spec.ts","","","","Скрытие попапа при клике на оверлей",""
"passed","Tue Nov 26 05:43:45 GMT 2024","Tue Nov 26 05:43:52 GMT 2024","6594","chromium","unilab/UI/mobile/productMobile.spec.ts","","","","Переключение табов при выборе результата в селектах на странице мед услуг",""
"passed","Tue Nov 26 05:41:07 GMT 2024","Tue Nov 26 05:41:10 GMT 2024","2950","chromium","unilab/UI/desktop/header.spec.ts","","","","Сброс результатов поиска города при закрытии попапа выбора города",""
"passed","Tue Nov 26 05:40:38 GMT 2024","Tue Nov 26 05:40:42 GMT 2024","4087","chromium","unilab/UI/desktop/feedback.spec.ts","","","","Маска ввода номера телефона на странице 'оставить отзыв'",""
"passed","Tue Nov 26 05:44:02 GMT 2024","Tue Nov 26 05:44:08 GMT 2024","5571","chromium","unilab/UI/mobile/productMobile.spec.ts","","","","Переключение табов при выборе результата в селектах на странице анализов",""
"skipped","Tue Nov 26 05:41:52 GMT 2024","Tue Nov 26 05:41:52 GMT 2024","0","chromium","unilab/UI/desktop/onlineRecord.spec.ts","","","","success online record",""
"passed","Tue Nov 26 05:41:13 GMT 2024","Tue Nov 26 05:41:16 GMT 2024","2945","chromium","unilab/UI/desktop/header.spec.ts","","","","смена размера шрифта для слабовидящих",""
"passed","Tue Nov 26 05:40:51 GMT 2024","Tue Nov 26 05:40:56 GMT 2024","4214","chromium","unilab/UI/desktop/header.spec.ts","","","","Анимация изменения ширины поля ввода поиска при фокусе в десктопной версии",""
"passed","Tue Nov 26 05:40:42 GMT 2024","Tue Nov 26 05:40:45 GMT 2024","3614","chromium","unilab/UI/desktop/feedback.spec.ts","","","","Удалить номер телефона на странице 'оставить отзыв'",""
"passed","Tue Nov 26 05:41:28 GMT 2024","Tue Nov 26 05:41:31 GMT 2024","2784","chromium","unilab/UI/desktop/header.spec.ts","","","","сокрытие попапа при количестве введенных символов меньше трех",""
"passed","Tue Nov 26 05:39:55 GMT 2024","Tue Nov 26 05:40:02 GMT 2024","7127","chromium","unilab/UI/desktop/addresses.spec.ts","","","","поле ввода даты формы на странице отзыва о филиале",""
"passed","Tue Nov 26 05:42:00 GMT 2024","Tue Nov 26 05:42:05 GMT 2024","4307","chromium","unilab/UI/desktop/product.spec.ts","","","","Переключение табов на странице карточки анализы",""
"passed","Tue Nov 26 05:40:30 GMT 2024","Tue Nov 26 05:40:34 GMT 2024","3352","chromium","unilab/UI/desktop/feedback.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста оставить отзыв",""
"passed","Tue Nov 26 05:41:18 GMT 2024","Tue Nov 26 05:41:23 GMT 2024","4664","chromium","unilab/UI/desktop/header.spec.ts","","","","Отображение попапа результатов поиска при количестве введенных символов больше двух",""
"passed","Tue Nov 26 05:41:38 GMT 2024","Tue Nov 26 05:41:40 GMT 2024","2679","chromium","unilab/UI/desktop/home.spec.ts","","","","Отображение попапа согласия на использование кук при не установленных куках",""
"passed","Tue Nov 26 05:40:56 GMT 2024","Tue Nov 26 05:40:58 GMT 2024","2678","chromium","unilab/UI/desktop/header.spec.ts","","","","Отображение меню выбора города",""
"passed","Tue Nov 26 05:40:45 GMT 2024","Tue Nov 26 05:40:48 GMT 2024","2745","chromium","unilab/UI/desktop/header.spec.ts","","","","Изменение шапки при скролле",""
